ID,TOPIC,LIKES,STARTED,HOWMANYMONTHSOLD,CATEGORY,PROARGUER,CONARGUER
36932,Abortion Should Be Unconditionally Legalised,0,8/22/2013,89.33333333333333,Health,PoeKiriyama,justin.graves
36941,"Do u think girls are also responsible, in some sense, for the sexual assault on them?",0,8/22/2013,89.36666666666666,Society,FREETHINKER7,Mikal
36943,Ben Affleck will make an okay (if not good) Batman.,0,8/22/2013,89.6,Entertainment,PatriotPerson,Kumquatodor
36944,Should the Gay Rights movement be compared to the Civil Rights Movement?,1,8/22/2013,89.6,Society,Oromagi,mubaracus
36946,Mary is not the Mother of God.,0,8/22/2013,89.6,Religion,Thorwald,CatholicTraditionalist
36947,"The concept of ""teen pregnancy"" needs to be abandoned",3,8/22/2013,89.6,Society,Fanny,donald.keller
36949,"Technologically speaking, the Star Trek Universe is more advanced than the Star Wars Universe",0,8/22/2013,89.6,Entertainment,BennyW,ConservativePolitico
36954,Should Gay Marriage be Banned?,4,8/23/2013,89.53333333333333,Politics,negotiator,Deathmonkey7
36962,Is the bible the word of God?,0,8/23/2013,89.53333333333333,Religion,donald.keller,tala00131
36963,In Terms of Public Policy Franklin D. Roosevelt was a Good President,0,8/24/2013,89.3,Politics,TheHitchslap,ConservativeAmerican
36965,Should the United States boycott the 2014 Russian Olympics?,1,8/23/2013,89.43333333333334,Entertainment,imabench,Ver
36966,Are cheat codes bad?,1,8/23/2013,89.4,Entertainment,pie-thing,donald.keller
36967,The God of the Holy Bible endorses slavery today,0,8/23/2013,89.4,Religion,Projectid,davidjohn1994
36968,Is Batman the best super hero?,1,8/23/2013,89.56666666666666,Entertainment,pie-thing,imabench
36969,Tobacco should be banned,3,8/23/2013,89.43333333333334,Health,TheInterlang,Mrparkers
36973,American Intervention in Syria,0,8/24/2013,89.53333333333333,Politics,countzander,AngelManuel
36981,Evolution is better supported by evidence than creationism.,3,8/24/2013,89.53333333333333,Science,Deathmonkey7,Lupricona
36989,"Naruto Universe vs. One Piece Universe 2013 ""NEW""",1,8/24/2013,89.53333333333333,Miscellaneous,Unruly_Hybrid,Mikal
36990,"If there is no empirical evidence of any given thing, can you say it exists?",-1,8/24/2013,89.53333333333333,Philosophy,oilythigh,MWysocki
36997,Gay Parenting is Not the Best Child-Rearing Method,0,8/24/2013,89.36666666666666,Society,glowingdisco,Amazingfeminist1213
37004,911 was an inside job,0,8/25/2013,89.33333333333333,Society,truther1111,henryajevans
37010,Can spending $3.3M on a watch ever be justifiable?,0,8/25/2013,89.33333333333333,Society,Mikal,vardas
37015,Muslims should be allowed to serve in the US military,0,8/27/2013,89.43333333333334,Politics,thett3,TheUnapologeticTruth
37029,"God is cruel, immoral and unjust.",0,8/26/2013,89.43333333333334,Religion,QandA,Juan_Pablo
37032,Israel should stop killing innocent people in Palestine,0,8/26/2013,89.2,Politics,mori,donald.keller
37034,Scientific Evidence Supports Macroevolution,3,8/26/2013,89.2,Science,calculatedr1sk,SavedByChrist94
37037,A Just society would never deliberately initiate war,1,8/26/2013,89.43333333333334,Philosophy,truthiskey,dannyc
37044,The Story Teller's Debate,2,8/26/2013,89.43333333333334,Entertainment,donald.keller,JustinAMoffatt
37048,"It Better to Have Lived a Christian, Than to have Lived an Atheist.",6,8/28/2013,89.36666666666666,Religion,xXCryptoXx,stubs
37051,The scientific evidence for Natural Selection is overwhelming.,1,8/26/2013,89.43333333333334,Science,dannyc,daley
37053,Eating Cats and Dogs is Morally Acceptable,0,8/26/2013,89.43333333333334,Society,TeaPartyAtheist,Duncan
37055,Abortion,3,8/26/2013,89.33333333333333,Politics,ToriDivine,jzonda415
37057,Transhumanism is a Fundamentally Good Idea,6,8/26/2013,89.33333333333333,Philosophy,Valar_Morghulis,donald.keller
37059,Should President Obama be impeached?,2,8/26/2013,89.43333333333334,Politics,bkrivas95,Oromagi
37060,Southern State's Secession,1,8/26/2013,89.46666666666667,Society,StudentSenatorSamson,donald.keller
37067,Is a unborn baby tangible? Without harming the mother,-1,8/27/2013,89.26666666666667,Miscellaneous,justin.graves,PotatoJoe
37069,Is it likely that aliens exist?,0,8/27/2013,89.4,Science,VincentFlame,Roschach
37071,The republican party for moral and political incentives should take a pro-gay rights stance.,-1,8/27/2013,89.43333333333334,Politics,tylergraham95,donald.keller
37072,Should Palestine be freed?,2,8/27/2013,89.43333333333334,Politics,higgs,stevendoering
37075,Libertarian economic theory and pure capitalism contains major flaws,2,8/27/2013,89.43333333333334,Economics,tylergraham95,Victorian
37078,The USA and the UK are not all that different.,0,8/27/2013,89.43333333333334,Politics,Atrag,SitaraPorDios
37079,Does God Exist?,1,8/27/2013,89.4,Religion,iUnderdog,Leonardo
37084,God is NOT Pro-Life,1,8/27/2013,89.43333333333334,Religion,Projectid,Skynet
37087,Resolved: I can freak out the NSA more then you,3,8/27/2013,89.3,Politics,imabench,donald.keller
37093,Young Earth Creationism is Possible.,0,8/28/2013,89.26666666666667,Science,PonticComet,MysticEgg
37097,Just a question,0,8/31/2013,89.3,Miscellaneous,rajun,Sauh
37099,"If God were Pepsi, then atheism would be Sierra Mist",0,8/28/2013,89.36666666666666,Religion,Greematthew,devient.genie
37105,Create a country,-1,8/28/2013,89.36666666666666,Politics,Cowboy0108,GiantSpoonMan
37110,Homosexuality is a choice,0,8/28/2013,89.36666666666666,Science,Cowboy0108,alevan
37115,"The PPACA ""ObamaCare"" Should Be Repealed",4,8/29/2013,89.2,Politics,DoubtingDave,TheHitchslap
37116,Lincoln-Douglas Debate!,0,9/4/2013,89.13333333333334,Philosophy,bsh1,cubyo
37125,911 was an inside job,-1,8/29/2013,89.33333333333333,Politics,truther1111,davidjohn1994
37136,Should humans plan to go out of Earth or not,1,8/29/2013,89.23333333333333,Science,AnkitPaul,rajun
37139,My Opponent Will Lose This Debate,5,8/29/2013,89.1,Philosophy,Rational_Thinker9119,imabench
37157,"Are vampires always evil? (""Con"" if you do not think that they are always evil)",1,8/30/2013,89.3,Society,mkatkannon,Rorodog
37162,"Who will make a better fake letter? (1,000 char 1 round troll debate)",1,8/30/2013,89.3,Miscellaneous,Benshapiro,imabench
37169,Taxes should be raised on the rich,9,8/30/2013,89.06666666666666,Politics,TheHitchslap,1Historygenius
37178,Intelligent Design is the most likely to be true hypothesis for the origin of life.,2,8/31/2013,89.3,Science,myrrh,htet.htut3
37180,Devient.Genie Is Unnecessary,1,8/31/2013,89.16666666666667,Religion,sweetbreeze,devient.genie
37186,Should the US and its allies bomb Syria?,0,8/31/2013,89.3,Politics,Raisor,LebLeft
37190,The Reason why Christianity is Looked Down Upon...,0,8/31/2013,89.16666666666667,Religion,Chuwilliams,SitaraPorDios
37191,Is atheism true?,-3,8/31/2013,89.13333333333334,Religion,funwiththoughts,tala00131
37196,Fun. is better than One Direction STRIKES BACK!!!,1,8/31/2013,89.3,Entertainment,PatriotPerson,ToriDivine
37198,Bashar Al-Assad is better than the Syrian Rebels.,-3,8/31/2013,89.16666666666667,Politics,BrighamYoungConservative,Eliteninja
37203,Eternal security is a true doctrine based on the Bible which is God's Word.,0,8/31/2013,89.3,Religion,SitaraPorDios,CatholicTraditionalist
37204,Legalizing Gay Marrige,2,8/31/2013,89.3,Politics,D0CT0R,Deathbeforedishonour
37232,Murder is evil.,2,9/1/2013,89.16666666666667,Miscellaneous,funwiththoughts,Mikal
37243,Make no sense as much as possible.,1,9/1/2013,89.23333333333333,Miscellaneous,yay842,Solomon_Orlando
37250,There is another 'dimension' alongside of the dimension we can see/hear in.,1,9/1/2013,89.23333333333333,Religion,Thorwald,Ragnar
37253,It is not OK to help someone if it is not in your self-interest,-1,9/2/2013,89.23333333333333,Miscellaneous,papadoi1,dawndawndawndawn
37255,The Immaculate Conception is biblically accurate,0,8/4/2014,78.03333333333333,Religion,Geogeer,GOP
37256,Evolution based on Abiogenesis is more Rational than Creationism,-1,9/2/2013,89.1,Religion,Orangatang,Frenchfrie14
37260,The various interpretations of God cannot all be correct.,0,9/2/2013,89.06666666666666,Religion,Mysterious_Stranger,higgs
37267,Hitler is different from other tyrants.,0,9/2/2013,89.23333333333333,Politics,Mascista,leandro.sanchez
37269,Does God exist?,2,9/2/2013,89.1,Religion,tala00131,sam.conran
37270,Should There Still Be A Congressional Black Caucus?,0,9/2/2013,89.23333333333333,Politics,imabench,Liberalismisinsanity
37272,Continue the sentence.,0,9/2/2013,89.23333333333333,Miscellaneous,yay842,VampyIceMan
37275,Resolved: Birthright citizenship should be abolished in the United States.,3,9/2/2013,89.2,Philosophy,QueenVictoria,InVinoVeritas
37278,Joke debate: The NWO will happen very soon...,2,9/2/2013,89.23333333333333,Miscellaneous,MysticEgg,VampyIceMan
37292,Germany vs Japan,1,9/3/2013,88.96666666666667,Education,firestorm,WheezySquash8
37297,We shall ban Mixed-race marriages and prohibit them from reproducing.,9,9/3/2013,88.9,Politics,Mascista,airmax1227
37320,There are good reasons to believe that God did not order the genocide of the Canaanites.,6,9/4/2013,89.13333333333334,Religion,popculturepooka,AeneasPhebe
37331,"Make a paragraph without using the letter ""e.""",0,9/3/2013,89.16666666666667,Miscellaneous,yay842,KingHenrikLundqvist
37332,What are the three funniest jokes you ever heard?,-2,9/3/2013,89.16666666666667,Funny,yay842,imabench
37336,Christianity is a good religion,0,9/3/2013,89.16666666666667,Religion,Jonathan11,usher
37344,Man is the master of everything and decides everything,1,9/4/2013,89.0,Religion,KingHenrikLundqvist,johnlubba
37356,Rape and murder are proof of evil.,-1,9/4/2013,89.13333333333334,Arts,Sitara,Dragonfang
37357,The Kalam Cosmological Argument is Sound,-1,9/11/2013,88.9,Philosophy,tala00131,Magic8000
37359,Can a woman do anything a man can do?,0,9/4/2013,89.13333333333334,Miscellaneous,jenna_marie,imabench
37366,God exist - and he speaks to each and everyone of us through experiences and coincidences,1,9/4/2013,89.16666666666667,Philosophy,Juan_Pablo,Lordgrae
37375,Sarah Palin is more loyal to conservative values than Mitt Romney.,1,9/4/2013,88.9,Politics,Sitara,PatriotPerson
37376,Creationism,1,9/4/2013,89.16666666666667,Religion,donald.keller,renonemontanez
37381,can india improve its economic conditions,1,9/5/2013,89.13333333333334,Politics,shyamrockstheworld,justin.graves
37384,"Debate.org is for fools. You should be outside, enjoying the sunshine.",1,9/5/2013,89.13333333333334,Funny,Jack212,leandro.sanchez
37397,Science is not evidence against the existence of God.,2,9/5/2013,89.13333333333334,Philosophy,Elusivetruth,Duncan
37398,Is Religion nessesary for life?,4,9/5/2013,89.13333333333334,Religion,Nemat,Yaroslav1999
37399,Firearm Laws Reduce Firearm Deaths,1,9/5/2013,89.13333333333334,Politics,Critical_Knowledge,Frank_Blascovic
37422,Jokes of any Sort.,2,9/6/2013,88.96666666666667,Funny,leojm,rajun
37423,Child labor should be illegal,1,9/6/2013,88.96666666666667,Economics,Eera,ConservativeAmerican
37434,The Sky is Blue,0,9/6/2013,89.06666666666666,Philosophy,emil1,Beverlee
37435,What came first: The Chicken or The Egg,0,9/6/2013,88.96666666666667,Philosophy,emil1,RoyLatham
37443,Make a very boring story.,1,9/6/2013,88.96666666666667,Miscellaneous,yay842,TN05
37445,Could Obama have been careful on the decisions he made to take action in Syria,0,9/6/2013,89.1,Politics,emil1,imabench
37452,Minimum Wage,1,9/7/2013,89.06666666666666,Politics,leojm,bossyburrito
37476,Presidental Debate: Subutai vs. KingHenrikLundqvist,0,9/7/2013,89.03333333333333,Politics,Subutai,KingHenrikLundqvist
37477,abortion for raped teenagers,0,9/7/2013,89.03333333333333,Miscellaneous,moyalo,TeaPartyAtheist
37478,Make the funniest story ever.,3,9/7/2013,88.96666666666667,Funny,sweetbreeze,yay842
37480,Counter-attack using different w3apons.,0,9/7/2013,89.03333333333333,Miscellaneous,yay842,SPENCERJOYAGE14
37485,Privacy should be valued over security,3,9/8/2013,88.86666666666666,Society,blobthemasterdebater,Mikal
37487,Homework should be banned.,0,9/8/2013,88.93333333333334,Education,laceyjadee,Mikal
37522,America Should have Single Payer Healthcare,1,9/9/2013,88.76666666666667,Politics,clockworkmechanicalman,donald.keller
37531,Obama is a quality President.,0,9/9/2013,88.96666666666667,Politics,bsh1,631300
37546,Woman in Islam Protected(Pro) or Subjugated(Con),3,9/9/2013,89.0,Society,LoopsEye,QandA
37548,Polygamy should be legal in the United States,0,9/9/2013,88.76666666666667,Politics,MasturDbtor,Mikal
37552,Speak gibberish.,0,9/9/2013,88.96666666666667,Miscellaneous,yay842,Sitara
37553,Do companies go to far when enforcing dress codes at work?,0,9/9/2013,88.96666666666667,Society,CrucifyTheEgo,Mikal
37554,Counter-attack using different weapons. 4,0,9/9/2013,89.0,Miscellaneous,yay842,KyntoEnn
37555,Funny jokes.,2,9/9/2013,88.76666666666667,Funny,yay842,Ameliamk1
37560,There is Nothing Wrong With Pornography,1,9/10/2013,88.86666666666666,Society,Ozymandias_King_of_Kings,Mikal
37569,ww11-Hitler,0,9/10/2013,88.96666666666667,People,hazlepeace,tylergraham95
37575,What do you think of this new tanning ban starting on January 1?,2,9/10/2013,88.96666666666667,Health,lannan13,ashley9716
37580,Does war with Russia seem plausible?,0,9/10/2013,88.96666666666667,Politics,Porthos,AkulMunjal
37581,Resolved: Great Britain won the Revolutionary War,1,9/10/2013,88.96666666666667,Politics,imabench,JustinAMoffatt
37582,Is Pink Floyd the best band of all time,0,9/10/2013,88.96666666666667,Music,floyd334,imabench
37605,USA interfering with others,1,9/11/2013,88.76666666666667,Politics,imabench,Aboughazala
37609,Abortion should remain legal in the United States,0,9/11/2013,88.83333333333333,Politics,Mikal,donald.keller
37612,School should be eliminated,0,9/11/2013,88.93333333333334,Education,atoy120,donald.keller
37624,Capitalism is creating a two class society as described by Marx.,1,9/11/2013,88.9,Philosophy,GorillaAcademia,2-D
37626,Should The Constitution of the United States be changed?,0,9/12/2013,88.8,Politics,TheDemosthenes,tylergraham95
37627,Evolution vs Creationism,6,9/12/2013,88.76666666666667,Religion,SkepticLankan,Jaserelijah
37642,shooting people,1,9/12/2013,88.86666666666666,News,xXCryptoXx,kimmi
37646,Finish my Story!!,0,9/12/2013,88.86666666666666,Funny,leojm,KernGordon
37658,Is human evolution true?,0,9/12/2013,88.8,Science,jh1234l,tala00131
37664,The minimum wage should not be raised to $15/hr for fast food workers,10,9/12/2013,88.63333333333334,Society,RoyLatham,TheHitchslap
37675,Prostitution Should be Legalized throughout the United States,0,9/13/2013,88.83333333333333,Politics,tylergraham95,PeanutShell
37684,Laissez Faire Capitalism is Disgusting and Immoral,0,9/13/2013,88.83333333333333,Economics,henryajevans,Subutai
37698,The U.S. regime should be disarmed,5,9/14/2013,88.56666666666666,Politics,anonymouse,Vigour
37700,The U.S. regime should be held accountable for sponsoring terrorists in Syria,1,9/14/2013,88.73333333333333,Politics,anonymouse,vbaculum
37706,Zimmerman does not seem like a good guy,-1,9/14/2013,88.56666666666666,Politics,anonymouse,Stonewall
37712,Privatize National Roadways,0,9/14/2013,88.8,Politics,meglaxer704,imabench
37726,The Bible proves that Jesus was not God!,0,9/14/2013,88.8,Religion,Projectid,johnnyvbassist
37751,Smoking in public places should be banned,1,9/15/2013,88.8,Society,DanaraK,Askar
37752,Should children be taught sex education at school?,-1,9/15/2013,88.76666666666667,Education,Sani,Altushaaa
37756,junk food should be banned from schools,0,9/15/2013,88.8,Health,darmeshka,Marina_yan
37772,911 inside job,0,9/15/2013,88.8,Science,truther1111,Ragnar
37774,I am more insulting than you,1,9/15/2013,88.8,Funny,Rational_Thinker9119,anomalous
37779,The death penalty should be imposed for those found guilty of rape.,1,9/16/2013,88.73333333333333,Society,Vigour,Aardvarky
37786,Ask a Question.,3,9/16/2013,88.73333333333333,Funny,leojm,GiantSpoonMan
37787,Science has not and cannot prove that God does not exist,0,9/16/2013,88.53333333333333,Religion,simpleman,TheSkepticSaviour
37789,Merci killing should be legalized,1,9/16/2013,88.76666666666667,People,IlyasKass,IHateThinkingOfNames
37804,"Richard Dawkins' ""The God Delusion"" has embarrassing logical errors",3,9/16/2013,88.76666666666667,Philosophy,NiqashMotawadi3,MysticEgg
37806,Atheism Doesn't Necessarily Entail That A Universe With A Finite Past Came From Nothing,2,9/16/2013,88.73333333333333,Religion,Rational_Thinker9119,Naysayer
37811,Moon Hoax,0,9/16/2013,88.76666666666667,Science,pyrotyguy,Jebediah-Kerman
37816,"Yoga, is not acceptible to do in public schools",1,9/16/2013,88.73333333333333,Education,SPENCERJOYAGE14,leojm
37835,The MPAA Rating System Should be Altered II,2,9/17/2013,88.73333333333333,Entertainment,Kumquatodor,PatriotPerson
37841,Gun control,3,9/17/2013,88.46666666666667,Politics,abyteofbrain,leojm
37860,"Can Bohemian Rhapsody be considered the ""Greatest song of all time?""",0,9/17/2013,88.73333333333333,Music,manofrose,imabench
37863,Health care should be free,0,9/17/2013,88.73333333333333,Health,Aiza.Bekmuhanbet,thett3
37878,Tattoos,1,9/18/2013,88.7,Health,mrsatan,crazywhitebrother
37885,Should marijuana be legalized in California?,1,9/18/2013,88.7,Miscellaneous,mistersilver,caroibarra8
37906,Feminism is not an ideology of equality,2,9/19/2013,88.66666666666667,Society,Legendoom,funwiththoughts
37908,holloween or valintines day,3,9/19/2013,88.56666666666666,Arts,kimmi,Mysterious_Stranger
37909,Does fashion drive society?,0,9/19/2013,88.5,Fashion,Elena133,imabench
37912,Come up with funny answers.,0,9/19/2013,88.5,Miscellaneous,funwiththoughts,yay842
37916,Mother Teresa was not so saint-like.,1,9/19/2013,88.66666666666667,Religion,QandA,wmatychuk
37921,Peanut Butter vs. Jelly,0,9/19/2013,88.66666666666667,Health,PixieQueen,mistersilver
37929,should anime and manga be incorporated into schools?,2,9/19/2013,88.56666666666666,Arts,Razenbran,Duncan
37931,Islamic Hijab - The Veil of Modesty [as per Personal & Social Issues],3,9/19/2013,88.66666666666667,Society,LoopsEye,leandro.sanchez
37937,"Resolved: The Monty Python ""Theory of the Brontosaurus"" is totally accurate, with only one exception",3,1/29/2014,84.26666666666667,Funny,bigdave,egan7271
37939,United States of America should join the Commonwealth of Nations?,3,9/19/2013,88.63333333333334,Politics,DebateTime,CraigBrittain
37943,Men are better than women.,0,9/20/2013,88.53333333333333,Science,Dontbothertrying,Jingram994
37945,Who was the best US President?,0,9/20/2013,88.6,People,tylersch96,jeh123
37959,Religion Is Man-Made.,2,9/20/2013,88.63333333333334,Religion,drthrax,countzander
37961,God does not exist.,1,9/20/2013,88.5,Science,Sargon,LoopsEye
37966,Life after death exists,1,9/21/2013,88.36666666666666,Religion,truther1111,Duncan
37968,Divorce should not be granted after child birth,0,9/21/2013,88.5,Miscellaneous,mourishwaran,Shadow4155
37978,Teens under 18 should have more legal rights,0,9/21/2013,88.5,Society,luvx,officialniaaa
37980,Marijuana Should be Legalized for Recreational Use,2,9/21/2013,88.36666666666666,Society,CryptonZ,Beginner
38007,Is it ok for white people to hang nooses in front of their house?,0,9/22/2013,88.53333333333333,People,funwiththoughts,tishacruzan
38008,"The User ""Anonymouse"" is a Troll",0,9/22/2013,88.4,Miscellaneous,bsh1,anonymouse
38017,The Neo-Lorentzian Interpretation is better than the Minkowski interpretation,5,9/22/2013,88.3,Science,Sargon,Rational_Thinker9119
38059,Counter attack with more weapons.,0,9/23/2013,88.36666666666666,Miscellaneous,yay842,DeBigVoter
38068,There exists a scientific miracle in the Qur'an,7,9/25/2013,88.23333333333333,Religion,LoopsEye,NiqashMotawadi3
38078,Todays music videos are getting more inappropriate and the songs more obscene.,-1,9/24/2013,88.4,Music,tylersch96,Mikal
38084,Ps3 is better than Box,1,9/24/2013,88.46666666666667,Games,Danieljosh,GiantSpoonMan
38101,Chuck Norris Jokes,0,9/24/2013,88.33333333333333,Miscellaneous,PatriotPerson,magic123
38109,Capital Punishment in USA,1,9/24/2013,88.46666666666667,Politics,elijah254,Oromagi
38122,There is no free will in Heaven,0,9/25/2013,88.36666666666666,Religion,Trupsebteri,Kumquatodor
38180,Gay marriage should be legalized by the federal government,0,9/27/2013,88.3,Politics,Eevvee,TN05
38189,"On balance, Death Penalty as a punishment has a negative impact on the society",6,9/27/2013,88.36666666666666,Politics,Cermank,thett3
38195,Minumium wage is wrong and is bad,-1,9/27/2013,88.3,Politics,republicantown,Beverlee
38224,abortion should be legal in every state,0,9/28/2013,88.33333333333333,Health,Mikal,nikolette
38226,Is the Bible fictional?,3,9/28/2013,88.1,Religion,Hirakula,the_arbiter
38248,The minimum wage should be abolished,1,9/29/2013,88.16666666666667,Politics,Weiler,ironknight47
38252,Voting is worth my time,1,9/29/2013,88.3,Philosophy,WheezySquash8,Existentialreasonist
38273,The Theory of Evolution Is Valid,11,9/30/2013,88.26666666666667,Science,Subutai,Dragonfang
38281,Religion must die for mankind to live,1,9/29/2013,88.16666666666667,Religion,TheEvilPolkadot,Hirakula
38282,Homosexual Marriage Should Be Legalized Everywhere,5,9/29/2013,88.1,People,Hirakula,strategyzrox
38291,Republican Chicks Are Hotter,0,9/30/2013,88.26666666666667,Funny,Weiler,TheSilentHorseman
38306,If someone were drownig we would have a moral obligation to save them.,2,9/30/2013,88.26666666666667,Philosophy,racechic98,Jason83
38338,single sex education is good for students,0,10/1/2013,88.23333333333333,Education,Nasseka,Aika11
38361,Bestiality/Zoophilia should be legal and is not inherently immoral,0,10/1/2013,88.23333333333333,Society,ADreamOfLiberty,dawndawndawndawn
38369,Same-Sex Marriage Should Not Be Legalized,1,10/1/2013,88.23333333333333,Philosophy,KeytarHero,Sitara
38371,The use of force to prevent abortion is justified.,0,10/1/2013,88.23333333333333,Society,Weiler,ObiWan
38408,Democrats are intentionally hurting people during the shutdown to blame Republicans,3,10/2/2013,88.06666666666666,Politics,Weiler,miketheman1200
38432,Should The Northampton Clown Be Arrested?,0,10/3/2013,87.96666666666667,People,birdlandmemories,Rooney
38436,The matrix the best movie ever,-3,10/3/2013,87.96666666666667,Movies,Darface,TheAntidoter
38453,Jesus Christ is not a fraud,0,10/3/2013,88.16666666666667,Religion,Mr.Moves3,Jakeross6
38455,Abortion,0,10/3/2013,88.16666666666667,Philosophy,GDawg,Mr.Moves3
38456,sould goverment use prisoners like rats for experiments?,1,10/3/2013,88.16666666666667,People,BLASTI,Manan_06
38462,Claim: the South is to blame for glorifying the KKK,2,10/4/2013,88.13333333333334,Society,CaliBear,Adam2
38484,Can there be objective morality without a divine lawgiver?,1,10/4/2013,87.93333333333334,Philosophy,calculatedr1sk,abyteofbrain
38490,National Security Ought to be Valued Above Freedom of Press,2,10/4/2013,88.0,Politics,jesusfreak22,matthew.beauman
38494,It's acceptable to let animals go extinct,0,10/4/2013,88.13333333333334,Science,danielawesome12,mvilla
38500,Poachers are the Worst,2,10/4/2013,87.9,Science,Goanimals24,xXCryptoXx
38504,"""pedophile"" is a Blasphemy on Honored Prophet Muhammad (P.B.U.H)",0,10/4/2013,88.03333333333333,Religion,LoopsEye,king3opobn
38505,The people's hate on gay. why?,1,10/4/2013,88.13333333333334,People,danielawesome12,Abysato
38514,gay marriage should be legalized,0,10/5/2013,87.9,People,pensfan,MoralityProfessor
38525,Torturing Terrorists,1,10/5/2013,88.1,Politics,Mysterious_Stranger,Volcanoes13
38549,Does violence in media effect the children,0,10/6/2013,88.06666666666666,Technology,Debate2013,Adam2
38553,abortion should be illegal,0,10/6/2013,87.86666666666666,People,pensfan,paDONix
38572,Come up with smart answers.,1,10/6/2013,88.06666666666666,Miscellaneous,yay842,SPENCERJOYAGE14
38576,Pres. Obama's Legacy,0,10/6/2013,88.06666666666666,Society,asmith,RoyLatham
38587,Should gambling be allowed?,1,10/7/2013,87.93333333333334,People,Mathtwin,Eliter
38603,Death Penalty,0,10/7/2013,87.9,Politics,Mysterious_Stranger,ModernAgeSociopath
38616,Abortion,0,10/7/2013,87.9,Philosophy,philosurfer,bsh1
38617,"In a democracy, voting ought to be compulsory",1,10/7/2013,87.9,Politics,bsh1,NorthDebater
38627,Gay Rights,3,10/7/2013,87.8,People,AnaBellaTheNerd,Danieljosh
38628,More Yo mama jokes.,2,10/7/2013,87.9,Funny,yay842,Rational_Thinker9119
38634,Was iOS 7 Apple's right move?,3,10/7/2013,88.03333333333333,Technology,nandinmaster,Rexrawr
38647,"Ultimate ""wrong"" or ""right""",1,10/8/2013,88.0,Science,rajun,Lethargic
38656,"Trayvon Martin was a racist, and had it coming.",0,10/8/2013,88.0,Society,Weiler,Adam2
38671,life is beautiful,1,10/8/2013,88.0,Miscellaneous,Stonewall,SHETTY
38683,I will PROVE that a finite past of the universe doesn't equate to it coming into being,3,10/9/2013,87.76666666666667,Philosophy,Rational_Thinker9119,Sidewalker
38687,Should Tokyo do the 2020 Olympics?,0,10/9/2013,88.0,Society,henryajevans,Eliter
38690,"Resolved: In a democracy, voting ought to be compulsory.",0,10/9/2013,88.0,Politics,Lil_bit,bsh1
38702,Is Satan really evil?,3,10/9/2013,87.83333333333333,Religion,gryephon,VeniVidiVici
38703,Is the pen mightier than the sword?,2,10/9/2013,87.76666666666667,Politics,Beverlee,Kumquatodor
38720,obama should be impeached,0,10/9/2013,87.83333333333333,Economics,jamesneal,NateTheFirst
38721,"Israel is the major roadblock to peace, in the Israel/Palestine conflict.",1,10/9/2013,88.0,Politics,HPWKA,Jakeross6
38742,We should find the Lost City of Atlantis,0,10/10/2013,87.96666666666667,Science,Orion12,VeniVidiVici
38744,Resolved: DDO should have its own pope,3,10/10/2013,87.93333333333334,Miscellaneous,imabench,xXCryptoXx
38745,God randomly sprang into existence,0,10/10/2013,87.96666666666667,Religion,Justinrocks,emospongebob527
38756,Is Communism a Goos Idea?,2,10/10/2013,87.96666666666667,Economics,The_Witticist,bchoo
38760,Islam is a religion of peace.,2,10/11/2013,87.93333333333334,Religion,shay.walsh,Weiler
38765,The evolution theory is false,0,10/11/2013,87.7,Education,Condor117,Sagey
38766,Competition should never be against food companies,0,10/11/2013,87.9,Society,Adam2,Stonewall
38789,make a boring story,0,10/11/2013,87.76666666666667,Miscellaneous,birdlandmemories,yay842
38790,best jokes,1,10/11/2013,87.8,Funny,jamesneal,pensfan
38817,The 49ers are better than the Seahawks,0,10/12/2013,87.86666666666666,Sports,dferreira96,imabench
38831,Going to the gym ruins your education,1,10/13/2013,87.7,Education,thenorwegian,jvava
38839,Abortion Is Wrong,0,10/13/2013,87.86666666666666,Society,rugbypro5,magi800
38840,Zoophilia/Bestiality should be legal and is not inherently immoral,0,10/13/2013,87.86666666666666,Society,ADreamOfLiberty,SalmanK
38843,Alcoholism should be classified as a religion,2,10/13/2013,87.83333333333333,Religion,imabench,Jakeross6
38849,9/11 was an inside job,0,10/13/2013,87.63333333333334,Politics,PeeDub,imabench
38850,Capital Punishment,0,10/13/2013,87.86666666666666,Philosophy,bsh1,greesh
38853,"Do you think that if every human being earned the same payroll every year, there wouldn't be wars?",2,10/14/2013,87.8,Politics,perfectayo1,MrJK
38869,Is god real,1,10/14/2013,87.6,Religion,NateTheFirst,Magic8000
38930,Real men DO hit women....back,0,10/15/2013,87.76666666666667,Society,Clariceh22,LayTheologian
38953,Legalization of Marijuana for Recreational Use,0,10/15/2013,87.76666666666667,Miscellaneous,HoneyBadger,JimmyRusltler
38967,Homosexuality is Compatible with Christian Doctrine and God's Law,1,10/15/2013,87.53333333333333,Religion,radz,philosurfer
39017,The Pak-a-Spak Knapsack with its fantastic plastic spastic is the ideal theme park accessory,3,10/16/2013,87.73333333333333,Funny,brian_eggleston,Weiler
39048,My reasons why Obama should be impeached,1,10/17/2013,87.7,Politics,Dunlj,bsh1
39094,911 WAS an inside job ..........,-1,10/17/2013,87.5,Science,truther1111,bladerunner060
39126,Faith Schools Should be Banned,1,10/18/2013,87.53333333333333,Religion,hogsanonymous,OperationX27
39139,Should the Rich pay more taxes?,1,10/18/2013,87.66666666666667,Politics,nightclown,Heineken
